Date,Date,Open,High,Low,Close,Adj Close,Volume
2016-12-21,2016-12-21,13.896666526794434,14.148667335510254,13.827333450317385,13.846667289733888,13.846667289733888,78114000
2016-12-22,2016-12-22,13.881333351135254,13.999333381652832,13.766667366027832,13.896666526794434,13.896666526794434,46666500
2016-12-23,2016-12-23,13.866666793823242,14.229999542236328,13.847332954406738,14.22266674041748,14.22266674041748,70057500
2016-12-27,2016-12-27,14.325332641601562,14.81666660308838,14.29466724395752,14.635333061218262,14.635333061218262,88735500
2016-12-28,2016-12-28,14.768667221069336,14.920000076293944,14.479999542236328,14.649333000183104,14.649333000183104,56737500
2016-12-29,2016-12-29,14.570667266845703,14.613332748413086,14.274666786193848,14.312000274658203,14.312000274658203,60675000
2016-12-30,2016-12-30,14.420000076293944,14.5,14.112000465393066,14.246000289916992,14.246000289916992,69639000
2017-01-03,2017-01-03,14.324000358581545,14.68866729736328,14.064000129699709,14.465999603271484,14.465999603271484,88849500
2017-01-04,2017-01-04,14.31666660308838,15.199999809265137,14.28733253479004,15.13266658782959,15.13266658782959,168202500
2017-01-05,2017-01-05,15.094667434692385,15.165332794189451,14.796667098999023,15.116666793823242,15.116666793823242,88675500
2017-01-06,2017-01-06,15.128666877746582,15.354000091552734,15.029999732971191,15.267333030700684,15.267333030700684,82918500
2017-01-09,2017-01-09,15.264666557312012,15.461333274841309,15.199999809265137,15.41866683959961,15.41866683959961,59692500
2017-01-10,2017-01-10,15.466667175292969,15.466667175292969,15.12600040435791,15.324666976928713,15.324666976928713,54900000
2017-01-11,2017-01-11,15.271332740783691,15.33199977874756,15.112000465393066,15.315333366394045,15.315333366394045,54762000
2017-01-12,2017-01-12,15.27066707611084,15.380000114440918,15.038666725158691,15.305999755859377,15.305999755859377,56853000
2017-01-13,2017-01-13,15.333333015441896,15.856666564941406,15.305999755859377,15.850000381469728,15.850000381469728,91395000
2017-01-17,2017-01-17,15.779999732971191,15.997332572937012,15.624667167663574,15.70533275604248,15.70533275604248,69262500
2017-01-18,2017-01-18,15.776666641235352,15.980667114257812,15.70533275604248,15.890666961669922,15.890666961669922,56535000
2017-01-19,2017-01-19,16.483333587646484,16.57866668701172,16.049999237060547,16.250667572021484,16.250667572021484,115984500
2017-01-20,2017-01-20,16.36400032043457,16.399999618530273,16.200666427612305,16.315332412719727,16.315332412719727,63064500
2017-01-23,2017-01-23,16.389999389648438,16.72599983215332,16.366666793823242,16.594667434692383,16.594667434692383,93943500
2017-01-24,2017-01-24,16.666667938232422,16.98666763305664,16.643333435058594,16.974000930786133,16.974000930786133,74482500
2017-01-25,2017-01-25,17.15399932861328,17.230667114257812,16.786666870117188,16.96466636657715,16.96466636657715,77139000
2017-01-26,2017-01-26,16.952667236328125,17.049333572387695,16.71666717529297,16.833999633789062,16.833999633789062,47281500
2017-01-27,2017-01-27,16.7586669921875,16.866666793823242,16.56800079345703,16.863332748413086,16.863332748413086,47494500
2017-01-30,2017-01-30,16.8353328704834,17.019332885742188,16.47333335876465,16.708667755126953,16.708667755126953,57016500
2017-01-31,2017-01-31,16.615999221801758,17.05933380126953,16.51333236694336,16.795333862304688,16.795333862304688,61741500
2017-02-01,2017-02-01,16.8700008392334,16.8799991607666,16.60333251953125,16.615999221801758,16.615999221801758,59382000
2017-02-02,2017-02-02,16.555999755859375,16.827999114990234,16.513999938964844,16.770000457763672,16.770000457763672,37497000
2017-02-03,2017-02-03,16.79400062561035,16.812000274658203,16.64533233642578,16.755332946777344,16.755332946777344,32800500
2017-02-06,2017-02-06,16.733333587646484,17.187999725341797,16.708667755126953,17.184667587280273,17.184667587280273,53437500
2017-02-07,2017-02-07,17.21266746520996,17.333332061767578,17.094667434692383,17.165332794189453,17.165332794189453,63672000
2017-02-08,2017-02-08,17.156667709350586,17.55733299255371,17.079999923706055,17.472000122070312,17.472000122070312,58995000
2017-02-09,2017-02-09,17.75,18.07866668701172,17.74333381652832,17.946666717529297,17.946666717529297,117303000
2017-02-10,2017-02-10,17.986000061035156,18.06333351135254,17.74066734313965,17.948667526245117,17.948667526245117,54295500
2017-02-13,2017-02-13,18.04933357238769,18.71933364868164,18.03400039672852,18.706666946411133,18.706666946411133,105444000
2017-02-14,2017-02-14,18.601999282836918,19.159332275390625,18.573999404907227,18.73200035095215,18.73200035095215,110178000
2017-02-15,2017-02-15,18.666667938232425,18.81599998474121,18.429332733154297,18.65066719055176,18.65066719055176,74218500
2017-02-16,2017-02-16,18.50666618347168,18.666667938232425,17.899999618530273,17.93000030517578,17.93000030517578,106159500
2017-02-17,2017-02-17,17.719999313354492,18.19266700744629,17.610000610351562,18.148666381835938,18.148666381835938,93856500
2017-02-21,2017-02-21,18.36333274841309,18.76000022888184,18.267332077026367,18.49266624450684,18.49266624450684,85150500
2017-02-22,2017-02-22,18.687332153320312,18.89666748046875,18.17333221435547,18.233999252319336,18.233999252319336,131325000
2017-02-23,2017-02-23,17.600000381469727,17.643999099731445,17.03733253479004,17.06599998474121,17.06599998474121,223728000
2017-02-24,2017-02-24,16.8439998626709,17.21666717529297,16.68000030517578,17.133333206176758,17.133333206176758,122574000
2017-02-27,2017-02-27,16.544666290283203,16.55733299255371,16.134000778198242,16.415332794189453,16.415332794189453,171912000
2017-02-28,2017-02-28,16.279333114624023,16.733333587646484,16.260000228881836,16.666000366210938,16.666000366210938,91171500
2017-03-01,2017-03-01,16.94533348083496,16.989999771118164,16.607332229614258,16.667999267578125,16.667999267578125,72142500
2017-03-02,2017-03-02,16.6473331451416,16.885332107543945,16.551332473754883,16.698667526245117,16.698667526245117,50277000
2017-03-03,2017-03-03,16.715999603271484,16.793333053588867,16.600000381469727,16.771333694458008,16.771333694458008,43791000
2017-03-06,2017-03-06,16.527332305908203,16.780000686645508,16.500667572021484,16.747333526611328,16.747333526611328,50332500
2017-03-07,2017-03-07,16.794666290283203,16.926000595092773,16.55466651916504,16.57266616821289,16.57266616821289,51892500
2017-03-08,2017-03-08,16.46666717529297,16.67133331298828,16.35466766357422,16.45800018310547,16.45800018310547,55878000
2017-03-09,2017-03-09,16.5086669921875,16.577333450317383,16.200000762939453,16.32666778564453,16.32666778564453,58189500
2017-03-10,2017-03-10,16.413999557495117,16.433332443237305,16.200000762939453,16.246000289916992,16.246000289916992,45994500
2017-03-13,2017-03-13,16.321332931518555,16.456666946411133,16.185333251953125,16.411333084106445,16.411333084106445,45339000
2017-03-14,2017-03-14,16.407333374023438,17.20800018310547,16.40133285522461,17.200000762939453,17.200000762939453,113976000
2017-03-15,2017-03-15,17.133333206176758,17.399999618530273,16.951332092285156,17.048667907714844,17.048667907714844,79962000
2017-03-16,2017-03-16,17.49333381652832,17.71666717529297,17.270666122436523,17.469999313354492,17.469999313354492,106983000
2017-03-17,2017-03-17,17.600000381469727,17.68866729736328,17.413333892822266,17.433332443237305,17.433332443237305,97462500
2017-03-20,2017-03-20,17.373332977294922,17.636667251586914,17.254667282104492,17.461332321166992,17.461332321166992,54214500
2017-03-21,2017-03-21,17.52199935913086,17.65333366394043,16.682666778564453,16.711999893188477,16.711999893188477,103629000
2017-03-22,2017-03-22,16.770666122436523,17.004667282104492,16.700666427612305,17.000667572021484,17.000667572021484,60889500
2017-03-23,2017-03-23,17.025999069213867,17.17799949645996,16.886667251586914,16.985332489013672,16.985332489013672,49803000
2017-03-24,2017-03-24,17.046667098999023,17.592666625976562,17.000667572021484,17.54400062561035,17.54400062561035,84709500
2017-03-27,2017-03-27,17.373332977294922,18.038000106811523,17.316667556762695,18.014667510986328,18.014667510986328,93462000
2017-03-28,2017-03-28,18.468000411987305,18.71199989318848,18.333332061767575,18.49666786193848,18.49666786193848,119814000
2017-03-29,2017-03-29,18.55599975585937,18.63999938964844,18.369333267211918,18.492000579833984,18.492000579833984,55143000
2017-03-30,2017-03-30,18.535999298095703,18.799999237060547,18.48066711425781,18.527999877929688,18.527999877929688,62226000
2017-03-31,2017-03-31,18.582000732421875,18.64533233642578,18.42133331298828,18.553333282470703,18.553333282470703,49419000
2017-04-03,2017-04-03,19.12666702270508,19.933332443237305,18.972000122070312,19.90133285522461,19.90133285522461,208329000
2017-04-04,2017-04-04,19.792667388916016,20.320667266845703,19.635332107543945,20.24666786193848,20.24666786193848,152019000
2017-04-05,2017-04-05,20.13599967956543,20.32533264160156,19.61333274841309,19.666667938232425,19.666667938232425,118213500
2017-04-06,2017-04-06,19.79199981689453,20.12933349609375,19.606666564941406,19.913333892822266,19.913333892822266,82809000
2017-04-07,2017-04-07,19.833332061767575,20.179332733154297,19.809999465942383,20.16933250427246,20.16933250427246,68694000
2017-04-10,2017-04-10,20.61000061035156,20.915332794189453,20.58066749572754,20.826000213623047,20.826000213623047,114967500
2017-04-11,2017-04-11,20.892000198364254,20.89800071716309,20.36666679382324,20.58066749572754,20.58066749572754,85869000
2017-04-12,2017-04-12,20.422666549682617,20.56333351135254,19.75466728210449,19.78933334350586,19.78933334350586,90760500
2017-04-13,2017-04-13,19.780000686645508,20.49266624450684,19.68666648864746,20.26666641235352,20.26666641235352,139269000
2017-04-17,2017-04-17,20.18000030517578,20.26666641235352,19.91200065612793,20.09600067138672,20.09600067138672,62080500
2017-04-18,2017-04-18,19.979999542236328,20.05599975585937,19.86000061035156,20.01666641235352,20.01666641235352,45535500
2017-04-19,2017-04-19,20.16399955749512,20.441333770751957,20.14066696166992,20.368000030517575,20.368000030517575,58470000
2017-04-20,2017-04-20,20.43400001525879,20.61000061035156,20.01533317565918,20.167333602905277,20.167333602905277,92241000
2017-04-21,2017-04-21,20.13333320617676,20.426666259765625,20.027999877929688,20.37333297729492,20.37333297729492,67647000
2017-04-24,2017-04-24,20.61466789245605,20.703332901000977,20.40133285522461,20.53533363342285,20.53533363342285,76252500
2017-04-25,2017-04-25,20.53333282470703,20.93199920654297,20.39066696166992,20.91933250427246,20.91933250427246,101065500
2017-04-26,2017-04-26,20.82466697692871,20.96666717529297,20.600000381469727,20.67799949645996,20.67799949645996,70425000
2017-04-27,2017-04-27,20.779333114624023,20.87266731262207,20.5,20.57533264160156,20.57533264160156,52029000
2017-04-28,2017-04-28,20.655332565307617,20.98666763305664,20.53333282470703,20.9379997253418,20.9379997253418,67582500
2017-05-01,2017-05-01,20.992000579833984,21.81666755676269,20.98733329772949,21.52199935913086,21.52199935913086,132444000
2017-05-02,2017-05-02,21.600000381469727,21.8439998626709,21.10400009155273,21.25933265686035,21.25933265686035,80742000
2017-05-03,2017-05-03,21.17799949645996,21.435333251953125,20.696666717529297,20.73466682434082,20.73466682434082,107001000
2017-05-04,2017-05-04,20.496000289916992,20.51799964904785,19.38400077819824,19.69733238220215,19.69733238220215,212280000
2017-05-05,2017-05-05,19.86666679382324,20.56999969482422,19.786666870117188,20.55666732788086,20.55666732788086,122659500
2017-05-08,2017-05-08,20.726667404174805,20.91933250427246,20.38800048828125,20.47933387756348,20.47933387756348,105097500
2017-05-09,2017-05-09,20.625333786010746,21.465999603271484,20.606666564941406,21.417333602905277,21.417333602905277,145147500
2017-05-10,2017-05-10,21.437332153320312,21.700000762939453,21.20800018310547,21.68133354187012,21.68133354187012,86124000
2017-05-11,2017-05-11,21.559999465942383,21.733333587646484,21.30666732788086,21.540000915527344,21.540000915527344,71307000
2017-05-12,2017-05-12,21.69866752624512,21.799999237060547,21.435333251953125,21.65399932861328,21.65399932861328,61824000
2017-05-15,2017-05-15,21.22533226013184,21.34666633605957,20.8353328704834,21.058666229248047,21.058666229248047,114330000
2017-05-16,2017-05-16,21.172666549682617,21.33733367919922,21.00933265686035,21.13400077819824,21.13400077819824,62287500
2017-05-17,2017-05-17,20.959333419799805,20.97533226013184,20.36666679382324,20.40733337402344,20.40733337402344,100678500
2017-05-18,2017-05-18,20.46666717529297,20.929332733154297,20.35400009155273,20.87066650390625,20.87066650390625,84807000
2017-05-19,2017-05-19,21.03333282470703,21.100000381469727,20.68000030517578,20.722000122070312,20.722000122070312,70314000
2017-05-22,2017-05-22,20.85333251953125,20.95800018310547,20.453332901000977,20.690000534057617,20.690000534057617,64938000
2017-05-23,2017-05-23,20.69733238220215,20.715333938598636,20.23200035095215,20.257333755493164,20.257333755493164,64776000
2017-05-24,2017-05-24,20.43400001525879,20.733333587646484,20.36000061035156,20.68133354187012,20.68133354187012,75499500
2017-05-25,2017-05-25,20.73466682434082,21.131332397460938,20.520666122436523,21.121999740600582,21.121999740600582,75210000
2017-05-26,2017-05-26,21.152000427246094,21.69933319091797,21.08733367919922,21.676000595092773,21.676000595092773,117033000
2017-05-30,2017-05-30,21.733333587646484,22.41866683959961,21.71733283996582,22.34000015258789,22.34000015258789,116743500
2017-05-31,2017-05-31,22.512666702270508,22.85933303833008,22.3439998626709,22.733999252319336,22.733999252319336,149451000
2017-06-01,2017-06-01,22.933332443237305,22.992000579833984,22.48600006103516,22.691333770751957,22.691333770751957,114120000
2017-06-02,2017-06-02,22.65133285522461,22.858667373657227,22.39533233642578,22.656667709350582,22.656667709350582,83853000
2017-06-05,2017-06-05,22.56666755676269,23.22933387756348,22.28066635131836,23.15466690063477,23.15466690063477,101766000
2017-06-06,2017-06-06,22.979999542236328,23.965999603271484,22.6646671295166,23.523332595825195,23.523332595825195,166302000
2017-06-07,2017-06-07,23.756000518798828,24.03333282470703,23.676000595092773,23.976667404174805,23.976667404174805,140970000
