,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
17,2016-06-24,14.71842955218101,-30.164872149943236,49.591884303760274,14.71842955218101,14.71842955218101,-5.774737165182474,-5.774737165182474,-5.774737165182474,-0.8402345252907217,-0.8402345252907217,-0.8402345252907217,-4.934502639891752,-4.934502639891752,-4.934502639891752,0.0,0.0,0.0,8.943692386998537
18,2016-06-27,14.757713705300974,-28.400184437789417,53.30444168785627,14.757713705300974,14.757713705300974,-3.03119270432701,-3.03119270432701,-3.03119270432701,0.9511781011407874,0.9511781011407874,0.9511781011407874,-3.9823708054677978,-3.9823708054677978,-3.9823708054677978,0.0,0.0,0.0,11.726521000973964
19,2016-06-28,14.770808423007624,-22.697075357729993,53.288834440299375,14.770808423007624,14.770808423007624,-3.7689808790329407,-3.7689808790329407,-3.7689808790329407,-0.1700613362574746,-0.1700613362574746,-0.1700613362574746,-3.5989195427754663,-3.5989195427754663,-3.5989195427754663,0.0,0.0,0.0,11.001827543974684
20,2016-06-29,14.78390314071428,-23.40268283641288,51.217180316951996,14.78390314071428,14.78390314071428,-3.0367023442409833,-3.0367023442409833,-3.0367023442409833,0.15041965338023583,0.15041965338023583,0.15041965338023583,-3.187121997621219,-3.187121997621219,-3.187121997621219,0.0,0.0,0.0,11.747200796473297
21,2016-06-30,14.796997858420934,-25.794739860608086,50.12504069510523,14.796997858420934,14.796997858420934,-3.018165672543071,-3.018165672543071,-3.018165672543071,-0.26676219117962485,-0.26676219117962485,-0.26676219117962485,-2.7514034813634467,-2.7514034813634467,-2.7514034813634467,0.0,0.0,0.0,11.778832185877862
22,2016-07-01,14.810092576127587,-24.945232993895562,49.70216331883578,14.810092576127587,14.810092576127587,-3.1372665519300056,-3.1372665519300056,-3.1372665519300056,-0.8402345252940867,-0.8402345252940867,-0.8402345252940867,-2.2970320266359185,-2.2970320266359185,-2.2970320266359185,0.0,0.0,0.0,11.672826024197581
23,2016-07-05,14.862471446954201,-21.22112451788524,55.3408670202169,14.862471446954201,14.862471446954201,-0.5863570704620813,-0.5863570704620813,-0.5863570704620813,-0.17006133625865047,-0.17006133625865047,-0.17006133625865047,-0.4162957342034308,-0.4162957342034308,-0.4162957342034308,0.0,0.0,0.0,14.276114376492119
24,2016-07-06,14.875566164660855,-20.214563399764998,48.289250006097525,14.875566164660855,14.875566164660855,0.1879358170603084,0.1879358170603084,0.1879358170603084,0.15041965337974372,0.15041965337974372,0.15041965337974372,0.03751616368056467,0.03751616368056467,0.03751616368056467,0.0,0.0,0.0,15.063501981721164
25,2016-07-07,14.888660882367509,-23.14407476184067,53.63574426342254,14.888660882367509,14.888660882367509,0.20584058043396594,0.20584058043396594,0.20584058043396594,-0.2667621911823116,-0.2667621911823116,-0.2667621911823116,0.47260277161627756,0.47260277161627756,0.47260277161627756,0.0,0.0,0.0,15.094501462801475
26,2016-07-08,14.901755600074162,-22.75708273402219,53.472547101812744,14.901755600074162,14.901755600074162,0.04356653056913017,0.04356653056913017,0.04356653056913017,-0.8402345252920633,-0.8402345252920633,-0.8402345252920633,0.8838010558611936,0.8838010558611936,0.8838010558611936,0.0,0.0,0.0,14.945322130643293
27,2016-07-11,14.941039753194122,-17.968976913479718,56.731497259165955,14.941039753194122,14.941039753194122,2.886505549362984,2.886505549362984,2.886505549362984,0.9511781011414298,0.9511781011414298,0.9511781011414298,1.935327448221554,1.935327448221554,1.935327448221554,0.0,0.0,0.0,17.827545302557105
28,2016-07-12,14.954134470900776,-18.06859409701153,55.62451208394295,14.954134470900776,14.954134470900776,2.047228199587907,2.047228199587907,2.047228199587907,-0.17006133625638442,-0.17006133625638442,-0.17006133625638442,2.2172895358442917,2.2172895358442917,2.2172895358442917,0.0,0.0,0.0,17.00136267048868
29,2016-07-13,14.967229188607432,-22.09787671110675,52.49292503434141,14.967229188607432,14.967229188607432,2.6142026678360555,2.6142026678360555,2.6142026678360555,0.15041965337901478,0.15041965337901478,0.15041965337901478,2.4637830144570407,2.4637830144570407,2.4637830144570407,0.0,0.0,0.0,17.581431856443487
30,2016-07-14,14.980323906314085,-20.386068106756053,56.013953298196604,14.980323906314085,14.980323906314085,2.40898220000452,2.40898220000452,2.40898220000452,-0.26676219117887334,-0.26676219117887334,-0.26676219117887334,2.675744391183393,2.675744391183393,2.675744391183393,0.0,0.0,0.0,17.389306106318607
31,2016-07-15,14.99341862402074,-24.053965769654027,57.957778866275966,14.99341862402074,14.99341862402074,2.0149143699861347,2.0149143699861347,2.0149143699861347,-0.8402345252927342,-0.8402345252927342,-0.8402345252927342,2.8551488952788686,2.8551488952788686,2.8551488952788686,0.0,0.0,0.0,17.008332994006874
32,2016-07-18,15.032702777140699,-20.082571419644,56.42145470076403,15.032702777140699,15.032702777140699,4.182325912931764,4.182325912931764,4.182325912931764,0.9511781011418152,0.9511781011418152,0.9511781011418152,3.231147811789948,3.231147811789948,3.231147811789948,0.0,0.0,0.0,19.21502869007246
33,2016-07-19,15.045797494847353,-18.431975977661992,51.54568853169702,15.045797494847353,15.045797494847353,3.1468360206484776,3.1468360206484776,3.1468360206484776,-0.17006133625817196,-0.17006133625817196,-0.17006133625817196,3.316897356906649,3.316897356906649,3.316897356906649,0.0,0.0,0.0,18.19263351549583
34,2016-07-20,15.058892212554007,-21.636260517309367,58.01709426053567,15.058892212554007,15.058892212554007,3.541629649205117,3.541629649205117,3.541629649205117,0.15041965337569843,0.15041965337569843,0.15041965337569843,3.391209995829418,3.391209995829418,3.391209995829418,0.0,0.0,0.0,18.600521861759123
35,2016-07-21,15.07198693026066,-17.460508030266084,59.58077624988305,15.07198693026066,15.07198693026066,3.1925946667675067,3.1925946667675067,3.1925946667675067,-0.266762191180675,-0.266762191180675,-0.266762191180675,3.459356857948182,3.459356857948182,3.459356857948182,0.0,0.0,0.0,18.26458159702817
36,2016-07-22,15.085081647967312,-20.476141655328856,54.373206044814616,15.085081647967312,15.085081647967312,2.6862639583799255,2.6862639583799255,2.6862639583799255,-0.8402345252905524,-0.8402345252905524,-0.8402345252905524,3.526498483670478,3.526498483670478,3.526498483670478,0.0,0.0,0.0,17.77134560634724
37,2016-07-25,15.124365801087274,-18.61721972297138,59.21210077469588,15.124365801087274,15.124365801087274,4.718970821141999,4.718970821141999,4.718970821141999,0.951178101140545,0.951178101140545,0.951178101140545,3.7677927200014536,3.7677927200014536,3.7677927200014536,0.0,0.0,0.0,19.843336622229273
38,2016-07-26,15.13746051879393,-19.41160051578911,55.83915030108526,15.13746051879393,15.13746051879393,3.7036558843123855,3.7036558843123855,3.7036558843123855,-0.1700613362579327,-0.1700613362579327,-0.1700613362579327,3.8737172205703185,3.8737172205703185,3.8737172205703185,0.0,0.0,0.0,18.841116403106316
39,2016-07-27,15.150555236500583,-16.39592158385515,58.38551881067138,15.150555236500583,15.150555236500583,4.146876605200605,4.146876605200605,4.146876605200605,0.15041965337803082,0.15041965337803082,0.15041965337803082,3.9964569518225743,3.9964569518225743,3.9964569518225743,0.0,0.0,0.0,19.29743184170119
40,2016-07-28,15.163649954207234,-20.24467112730937,57.659686867450304,15.163649954207234,15.163649954207234,3.8702666584695704,3.8702666584695704,3.8702666584695704,-0.2667621911802993,-0.2667621911802993,-0.2667621911802993,4.1370288496498695,4.1370288496498695,4.1370288496498695,0.0,0.0,0.0,19.033916612676805
41,2016-07-29,15.176744671913887,-18.422524444783413,59.24886332280228,15.176744671913887,15.176744671913887,3.455195995381613,3.455195995381613,3.455195995381613,-0.8402345252885293,-0.8402345252885293,-0.8402345252885293,4.295430520670142,4.295430520670142,4.295430520670142,0.0,0.0,0.0,18.6319406672955
42,2016-08-01,15.21602882503385,-18.840470701437734,63.085669062546174,15.21602882503385,15.21602882503385,5.81378512370522,5.81378512370522,5.81378512370522,0.9511781011416296,0.9511781011416296,0.9511781011416296,4.86260702256359,4.86260702256359,4.86260702256359,0.0,0.0,0.0,21.02981394873907
43,2016-08-02,15.229123542740505,-17.92616571534164,59.20040228834484,15.229123542740505,15.229123542740505,4.902727432877945,4.902727432877945,4.902727432877945,-0.1700613362591086,-0.1700613362591086,-0.1700613362591086,5.072788769137054,5.072788769137054,5.072788769137054,0.0,0.0,0.0,20.13185097561845
44,2016-08-03,15.242218260447157,-14.97123725156375,58.35529070753562,15.242218260447157,15.242218260447157,5.437317588178507,5.437317588178507,5.437317588178507,0.15041965337730187,0.15041965337730187,0.15041965337730187,5.286897934801205,5.286897934801205,5.286897934801205,0.0,0.0,0.0,20.67953584862566
45,2016-08-04,15.25531297815381,-16.845160068698046,60.05622171058348,15.25531297815381,15.25531297815381,5.233398660916991,5.233398660916991,5.233398660916991,-0.26676219117992356,-0.26676219117992356,-0.26676219117992356,5.500160852096915,5.500160852096915,5.500160852096915,0.0,0.0,0.0,20.4887116390708
46,2016-08-05,15.268407695860464,-17.970300581280295,57.34044924800643,15.268407695860464,15.268407695860464,4.867304567429275,4.867304567429275,4.867304567429275,-0.8402345252918942,-0.8402345252918942,-0.8402345252918942,5.707539092721168,5.707539092721168,5.707539092721168,0.0,0.0,0.0,20.13571226328974
47,2016-08-08,15.307691848980426,-16.222998296994867,58.83354014980143,15.307691848980426,15.307691848980426,7.195660080538836,7.195660080538836,7.195660080538836,0.9511781011411874,0.9511781011411874,0.9511781011411874,6.244481979397649,6.244481979397649,6.244481979397649,0.0,0.0,0.0,22.503351929519262
48,2016-08-09,15.320786566687078,-16.898224593776256,57.145739241424266,15.320786566687078,15.320786566687078,6.210062233239111,6.210062233239111,6.210062233239111,-0.17006133626089626,-0.17006133626089626,-0.17006133626089626,6.380123569500008,6.380123569500008,6.380123569500008,0.0,0.0,0.0,21.53084879992619
49,2016-08-10,15.333881284393732,-17.79152394600919,58.72524830763437,15.333881284393732,15.333881284393732,6.638614098131486,6.638614098131486,6.638614098131486,0.15041965337939717,0.15041965337939717,0.15041965337939717,6.488194444752089,6.488194444752089,6.488194444752089,0.0,0.0,0.0,21.972495382525217
50,2016-08-11,15.346976002100385,-17.93664632563438,61.20417062438121,15.346976002100385,15.346976002100385,6.299723108849092,6.299723108849092,6.299723108849092,-0.26676219117954786,-0.26676219117954786,-0.26676219117954786,6.566485300028639,6.566485300028639,6.566485300028639,0.0,0.0,0.0,21.646699110949477
51,2016-08-12,15.36007071980704,-18.698480771488644,60.566062013502595,15.36007071980704,15.36007071980704,5.773650939308763,5.773650939308763,5.773650939308763,-0.8402345252897123,-0.8402345252897123,-0.8402345252897123,6.613885464598475,6.613885464598475,6.613885464598475,0.0,0.0,0.0,21.133721659115803
52,2016-08-15,15.399354872926999,-18.192349860403155,63.985174492383,15.399354872926999,15.399354872926999,7.529220090807392,7.529220090807392,7.529220090807392,0.9511781011407449,0.9511781011407449,0.9511781011407449,6.578041989666649,6.578041989666649,6.578041989666649,0.0,0.0,0.0,22.92857496373439
53,2016-08-16,15.412449590633653,-17.650860268082887,58.811811070390625,15.412449590633653,15.412449590633653,6.3455008745291215,6.3455008745291215,6.3455008745291215,-0.1700613362559916,-0.1700613362559916,-0.1700613362559916,6.515562210785114,6.515562210785114,6.515562210785114,0.0,0.0,0.0,21.757950465162775
54,2016-08-17,15.425544308340308,-18.846163108903138,59.03707799698581,15.425544308340308,15.425544308340308,6.585746276587073,6.585746276587073,6.585746276587073,0.15041965337608076,0.15041965337608076,0.15041965337608076,6.435326623210994,6.435326623210994,6.435326623210994,0.0,0.0,0.0,22.01129058492738
55,2016-08-18,15.438639026046962,-18.15688810913062,58.75492959092796,15.438639026046962,15.438639026046962,6.07675689697576,6.07675689697576,6.07675689697576,-0.26676219118134953,-0.26676219118134953,-0.26676219118134953,6.34351908815711,6.34351908815711,6.34351908815711,0.0,0.0,0.0,21.515395923022723
56,2016-08-19,15.451733743753616,-17.64616044292742,64.31507444035952,15.451733743753616,15.451733743753616,5.407001356478204,5.407001356478204,5.407001356478204,-0.8402345252903833,-0.8402345252903833,-0.8402345252903833,6.247235881768587,6.247235881768587,6.247235881768587,0.0,0.0,0.0,20.85873510023182
57,2016-08-22,15.491017896873576,-18.00439221635698,59.71028315922302,15.491017896873576,15.491017896873576,6.962888950707061,6.962888950707061,6.962888950707061,0.9511781011403024,0.9511781011403024,0.9511781011403024,6.011710849566759,6.011710849566759,6.011710849566759,0.0,0.0,0.0,22.453906847580637
58,2016-08-23,15.50411261458023,-18.209404787940386,60.81707717859475,15.50411261458023,15.50411261458023,5.808937666706228,5.808937666706228,5.808937666706228,-0.17006133625514053,-0.17006133625514053,-0.17006133625514053,5.97899900296137,5.97899900296137,5.97899900296137,0.0,0.0,0.0,21.313050281286458
59,2016-08-24,15.517207332286883,-18.822655992345926,61.73549708938614,15.517207332286883,15.517207332286883,6.133275957380163,6.133275957380163,6.133275957380163,0.15041965337817617,0.15041965337817617,0.15041965337817617,5.982856304001987,5.982856304001987,5.982856304001987,0.0,0.0,0.0,21.650483289667047
60,2016-08-25,15.53030203803409,-15.31635138423448,59.81977422178836,15.53030203803409,15.53030203803409,5.763897220840175,5.763897220840175,5.763897220840175,-0.2667621911809738,-0.2667621911809738,-0.2667621911809738,6.030659412021149,6.030659412021149,6.030659412021149,0.0,0.0,0.0,21.294199258874265
61,2016-08-26,15.5433967437813,-17.309870462902122,59.62579475313829,15.5433967437813,15.5433967437813,5.288587630318561,5.288587630318561,5.288587630318561,-0.8402345252910542,-0.8402345252910542,-0.8402345252910542,6.128822155609615,6.128822155609615,6.128822155609615,0.0,0.0,0.0,20.83198437409986
62,2016-08-29,15.582680861022924,-14.647050228421405,61.15695883422695,15.582680861022924,15.582680861022924,7.720721476583337,7.720721476583337,7.720721476583337,0.9511781011413872,0.9511781011413872,0.9511781011413872,6.76954337544195,6.76954337544195,6.76954337544195,0.0,0.0,0.0,23.30340233760626
63,2016-08-30,15.59577556677013,-14.595821987948142,61.333099327385796,15.59577556677013,15.59577556677013,6.9348806634611,6.9348806634611,6.9348806634611,-0.17006133625692818,-0.17006133625692818,-0.17006133625692818,7.1049419997180285,7.1049419997180285,7.1049419997180285,0.0,0.0,0.0,22.53065623023123
64,2016-08-31,15.60887027251734,-16.441531106185764,62.04966256848756,15.60887027251734,15.60887027251734,7.650136156082032,7.650136156082032,7.650136156082032,0.15041965337744714,0.15041965337744714,0.15041965337744714,7.499716502704586,7.499716502704586,7.499716502704586,0.0,0.0,0.0,23.25900642859937
65,2016-09-01,15.621964978264545,-14.898883852932766,62.076271097106364,15.621964978264545,15.621964978264545,7.68311283608089,7.68311283608089,7.68311283608089,-0.26676219118366057,-0.26676219118366057,-0.26676219118366057,7.94987502726455,7.94987502726455,7.94987502726455,0.0,0.0,0.0,23.305077814345434
66,2016-09-02,15.635059684011754,-12.951377986030609,58.70240249522369,15.635059684011754,15.635059684011754,7.609100505898475,7.609100505898475,7.609100505898475,-0.8402345252914079,-0.8402345252914079,-0.8402345252914079,8.449335031189884,8.449335031189884,8.449335031189884,0.0,0.0,0.0,23.24416018991023
67,2016-09-06,15.687438507000586,-15.911124689893347,62.599385622358724,15.687438507000586,15.687438507000586,10.579788430807714,10.579788430807714,10.579788430807714,-0.17006133625871572,-0.17006133625871572,-0.17006133625871572,10.74984976706643,10.74984976706643,10.74984976706643,0.0,0.0,0.0,26.2672269378083
68,2016-09-07,15.700533212747795,-9.79882468960382,66.30491073403778,15.700533212747795,15.700533212747795,11.48870127801447,11.48870127801447,11.48870127801447,0.15041965337671814,0.15041965337671814,0.15041965337671814,11.338281624637752,11.338281624637752,11.338281624637752,0.0,0.0,0.0,27.189234490762267
69,2016-09-08,15.713627918495003,-12.76113449625832,63.68119151570764,15.713627918495003,15.713627918495003,11.635841579873636,11.635841579873636,11.635841579873636,-0.26676219117933725,-0.26676219117933725,-0.26676219117933725,11.902603771052972,11.902603771052972,11.902603771052972,0.0,0.0,0.0,27.34946949836864
70,2016-09-09,15.72672262424221,-9.992070804572228,65.46767823841063,15.72672262424221,15.72672262424221,11.586539814179213,11.586539814179213,11.586539814179213,-0.8402345252920789,-0.8402345252920789,-0.8402345252920789,12.426774339471292,12.426774339471292,12.426774339471292,0.0,0.0,0.0,27.313262438421425
71,2016-09-12,15.766006741483833,-8.454331661365703,66.21809393530488,15.766006741483833,15.766006741483833,14.549478922250751,14.549478922250751,14.549478922250751,0.9511781011412018,0.9511781011412018,0.9511781011412018,13.598300821109548,13.598300821109548,13.598300821109548,0.0,0.0,0.0,30.315485663734584
72,2016-09-13,15.779101447231044,-5.471922042709645,67.34905650695232,15.779101447231044,15.779101447231044,13.634799521710422,13.634799521710422,13.634799521710422,-0.17006133625786485,-0.17006133625786485,-0.17006133625786485,13.804860857968286,13.804860857968286,13.804860857968286,0.0,0.0,0.0,29.413900968941466
73,2016-09-14,15.79219615297825,-7.563665170537018,69.29549387819726,15.79219615297825,15.79219615297825,14.047729004618464,14.047729004618464,14.047729004618464,0.1504196533762261,0.1504196533762261,0.1504196533762261,13.897309351242239,13.897309351242239,13.897309351242239,0.0,0.0,0.0,29.839925157596713
74,2016-09-15,15.805290858725458,-8.848327320917756,67.03880655228643,15.805290858725458,15.805290858725458,13.598241034340914,13.598241034340914,13.598241034340914,-0.26676219118202404,-0.26676219118202404,-0.26676219118202404,13.865003225522939,13.865003225522939,13.865003225522939,0.0,0.0,0.0,29.403531893066372
75,2016-09-16,15.818385564472665,-9.359026394544522,67.62054812329241,15.818385564472665,15.818385564472665,12.859322441719552,12.859322441719552,12.859322441719552,-0.8402345252927497,-0.8402345252927497,-0.8402345252927497,13.699556967012304,13.699556967012304,13.699556967012304,0.0,0.0,0.0,28.67770800619222
76,2016-09-19,15.85766968171429,-9.622509648576544,66.64610636275485,15.85766968171429,15.85766968171429,13.311356757353607,13.311356757353607,13.311356757353607,0.9511781011406307,0.9511781011406307,0.9511781011406307,12.360178656212977,12.360178656212977,12.360178656212977,0.0,0.0,0.0,29.1690264390679
77,2016-09-20,15.870764387461499,-10.293598037485609,66.78525343492072,15.870764387461499,15.870764387461499,11.462485317754828,11.462485317754828,11.462485317754828,-0.17006133625762554,-0.17006133625762554,-0.17006133625762554,11.632546654012453,11.632546654012453,11.632546654012453,0.0,0.0,0.0,27.333249705216325
78,2016-09-21,15.883859093208706,-14.026378150978163,65.84639148432984,15.883859093208706,15.883859093208706,10.922305250324172,10.922305250324172,10.922305250324172,0.15041965337832147,0.15041965337832147,0.15041965337832147,10.771885596945848,10.771885596945848,10.771885596945848,0.0,0.0,0.0,26.806164343532878
79,2016-09-22,15.896953798955915,-14.254274537040494,62.18561223723883,15.896953798955915,15.896953798955915,9.520548302894396,9.520548302894396,9.520548302894396,-0.2667621911816483,-0.2667621911816483,-0.2667621911816483,9.787310494076042,9.787310494076042,9.787310494076042,0.0,0.0,0.0,25.41750210185031
80,2016-09-23,15.910048504703123,-15.723957834754204,62.670982962499494,15.910048504703123,15.910048504703123,7.850609407935447,7.850609407935447,7.850609407935447,-0.8402345252907265,-0.8402345252907265,-0.8402345252907265,8.690843933226173,8.690843933226173,8.690843933226173,0.0,0.0,0.0,23.76065791263857
81,2016-09-26,15.949332621944745,-16.38555948795504,60.8582700911894,15.949332621944745,15.949332621944745,5.840275254932325,5.840275254932325,5.840275254932325,0.9511781011410162,0.9511781011410162,0.9511781011410162,4.889097153791309,4.889097153791309,4.889097153791309,0.0,0.0,0.0,21.78960787687707
82,2016-09-27,15.962427327691953,-19.36978048938887,57.55256934582804,15.962427327691953,15.962427327691953,3.3446790216075604,3.3446790216075604,3.3446790216075604,-0.17006133625738623,-0.17006133625738623,-0.17006133625738623,3.5147403578649468,3.5147403578649468,3.5147403578649468,0.0,0.0,0.0,19.307106349299513
83,2016-09-28,15.975522033439162,-21.731483788632243,57.57084967506174,15.975522033439162,15.975522033439162,2.2730232735713116,2.2730232735713116,2.2730232735713116,0.15041965338041685,0.15041965338041685,0.15041965338041685,2.122603620190895,2.122603620190895,2.122603620190895,0.0,0.0,0.0,18.248545307010474
84,2016-09-29,15.98861673918637,-22.04386149821313,51.93149872406661,15.98861673918637,15.98861673918637,0.4687807929795988,0.4687807929795988,0.4687807929795988,-0.26676219117950245,-0.26676219117950245,-0.26676219117950245,0.7355429841591012,0.7355429841591012,0.7355429841591012,0.0,0.0,0.0,16.457397532165967
85,2016-09-30,16.00171144493358,-23.674709041535266,54.62627030414321,16.00171144493358,16.00171144493358,-1.4635988728619154,-1.4635988728619154,-1.4635988728619154,-0.8402345252939329,-0.8402345252939329,-0.8402345252939329,-0.6233643475679824,-0.6233643475679824,-0.6233643475679824,0.0,0.0,0.0,14.538112572071665
86,2016-10-03,16.040995562175205,-25.450429425826417,51.354404843659886,16.040995562175205,16.040995562175205,-3.3569153387798107,-3.3569153387798107,-3.3569153387798107,0.9511781011405738,0.9511781011405738,0.9511781011405738,-4.308093439920384,-4.308093439920384,-4.308093439920384,0.0,0.0,0.0,12.684080223395394
87,2016-10-04,16.05409026792241,-28.086177141889195,49.26023724629956,16.05409026792241,16.05409026792241,-5.507528243206322,-5.507528243206322,-5.507528243206322,-0.17006133625917388,-0.17006133625917388,-0.17006133625917388,-5.3374669069471485,-5.3374669069471485,-5.3374669069471485,0.0,0.0,0.0,10.546562024716085
88,2016-10-05,16.06718497366962,-28.16621123782584,51.97136578188821,16.06718497366962,16.06718497366962,-6.087629470160454,-6.087629470160454,-6.087629470160454,0.15041965337992488,0.15041965337992488,0.15041965337992488,-6.238049123540379,-6.238049123540379,-6.238049123540379,0.0,0.0,0.0,9.979555503509165
89,2016-10-06,16.080279679416826,-29.724123599287047,48.87289679931739,16.080279679416826,16.080279679416826,-7.262718828526655,-7.262718828526655,-7.262718828526655,-0.26676219117912664,-0.26676219117912664,-0.26676219117912664,-6.995956637347527,-6.995956637347527,-6.995956637347527,0.0,0.0,0.0,8.817560850890171
90,2016-10-07,16.093374385164033,-33.93871229641521,45.57074194475797,16.093374385164033,16.093374385164033,-8.440509305622214,-8.440509305622214,-8.440509305622214,-0.8402345252919096,-0.8402345252919096,-0.8402345252919096,-7.600274780330305,-7.600274780330305,-7.600274780330305,0.0,0.0,0.0,7.652865079541819
