,0
0,196.86933158589125
1,192.4753777300731
2,189.46991919972768
3,195.5352292331859
4,192.5094994542493
5,202.48172230531372
6,202.11786695458653
7,205.9021279527754
8,210.39325422422405
9,208.09207215215253
10,208.56193410295373
11,201.62210027410214
12,191.20627284901994
13,198.69168797543273
14,200.44658284731213
15,202.38643068178752
16,201.21012608740944
17,202.20793410722567
18,202.9156797357611
19,206.04292633854095
20,200.489661282598
21,201.35474944772815
22,204.77748720820105
23,207.29870422412574
24,207.99133412059925
25,207.9500819003687
26,217.63980723636087
27,225.83437882784432
28,225.1328597466321
29,230.1415558978602
30,225.99288617437077
31,226.25678263704887
32,226.21545494557722
33,225.615862776958
34,220.52077229169117
35,215.30715341620814
36,216.94688098532077
37,218.20433558374242
38,228.64214403268693
39,223.87547490946153
40,218.77104929997725
41,216.64138805698857
42,213.40889595257124
43,215.7175913512136
44,220.12462840217336
45,218.59796173361158
46,217.1833433195812
47,214.52882312066072
48,218.23551235562354
49,215.13987145613154
50,216.1728721749659
51,225.0168423973861
52,228.21108756021724
53,237.30057128800019
54,236.9677960132342
55,236.6689680104098
56,237.99766441655646
57,232.68412266842728
58,237.7309524643944
59,236.28062718346632
60,236.16946982490276
61,240.90741297338283
62,238.5986194116893
63,229.9548546509637
64,222.45700349213047
65,227.89775348435467
66,224.10332597181193
67,228.13228159647082
68,235.21352846460704
69,235.32057112817225
70,238.2966985317509
71,233.9318434957004
72,236.33690200727156
73,242.83788051274198
74,245.1988075447354
75,245.62824451783493
76,244.09704461508065
77,243.89589969258307
78,250.3370103309738
79,251.2542850195947
80,252.18507955261484
81,245.95156771200763
82,247.04363677924496
83,247.5827026909359
84,251.69792503859586
85,252.90547745688812
86,253.20626088221272
87,244.09219816322562
88,246.1070016598144
89,249.5504714160886
90,251.05417811589777
91,258.93160043233837
92,263.16330477977004
93,259.55525668248686
94,260.93298488933823
95,257.69125406963485
96,257.92579913193254
97,260.67222576824327
98,260.0315661158478
99,261.2155552912695
100,264.3058502963291
101,261.81100665413607
102,264.19719989920515
103,268.0168698113807
104,269.96206984113167
105,273.23820339508165
106,280.4718586386804
107,289.20896087635646
108,288.65629254232067
109,289.2641246946735
110,296.71467945586517
111,302.0033309414269
112,340.8806643656129
113,340.4573379580211
114,348.5127967956046
115,359.08527908411986
116,369.29469354755327
117,404.4870861568806
118,394.03616988655364
119,407.89635641096214
120,410.6390802537518
121,408.8647759984994
122,390.23528107645245
123,340.1520260658971
124,352.4196748479313
125,349.88701696895225
126,344.2438188074722
127,337.64156572998735
128,349.8288748062004
129,361.68537792610545
130,366.47486499912395
131,380.69153325726546
132,386.52768701211306
133,371.36657993850304
134,373.00951133643326
135,359.4023554388813
136,377.5867493144365
137,381.11163480733467
138,366.72812981941183
139,362.54441298112346
140,337.6571459615747
141,335.1581329100404
142,348.0192586632597
143,355.7588138238293
144,335.8594424777205
145,339.9028006975989
146,321.2876548028805
147,319.2287429319204
148,323.6977817119323
149,309.0506238481215
150,310.7589679458581
151,299.0065428155725
152,312.13672204595787
153,334.3918162500924
154,356.7233655129616
155,366.6291368868643
156,364.7016851805645
157,363.11096166737116
158,356.89990105449147
159,352.2218196499828
160,399.035462019184
161,384.05694941948605
162,366.7807371943371
163,354.201009843234
164,343.12653810660555
165,351.9316224259702
166,353.26410999734577
167,369.1265156763044
168,343.7425397451329
169,350.7310686611667
170,342.60412561254907
171,333.5054146632604
172,330.8220209828555
173,314.9709086846983
174,310.0089985008037
175,304.788062172425
176,312.4474114299466
177,276.6556912291157
178,281.66687886446084
179,308.91549158383117
180,310.63749895640404
181,302.4949244402139
182,297.64657021601954
183,308.45148582504663
184,301.93337483334403
185,307.4412883951789
186,310.0654310421394
187,302.38764838820987
188,287.4379412425136
189,291.9409742658119
190,306.1362054117241
191,306.9722546694593
192,292.7520579956479
193,286.9894429685825
194,274.4302208639895
195,255.0374695000678
196,266.23975001862476
197,268.31745338567293
198,289.72690955487536
199,287.0456655466303
200,294.18789196518793
201,279.9379129779265
202,280.35687596720976
203,268.14274881238526
204,274.9632644801407
205,285.4057491135883
206,279.4970480190129
207,265.76238820060456
208,256.09398329519126
209,267.3577547017716
210,279.0923639292676
211,289.7303498151714
212,301.16978637214805
213,306.89997399179293
214,331.5284012048442
215,332.8618403240002
216,338.74541588907294
217,337.02470473465837
218,364.5526686455274
219,366.1825845668515
220,365.37931741173463
221,359.79552973182723
222,362.42305488581786
223,381.57906800666973
224,363.4687064539772
225,349.4782963804448
226,353.0242363199875
