,0,1,2,3,4,5,6
121,303.0833435,317.5400085,291.0933228,288.5499878,262.3699951,266.6799927,244.6666718
122,317.5400085,291.0933228,288.5499878,262.3699951,266.6799927,244.6666718,242.6666718
123,291.0933228,288.5499878,262.3699951,266.6799927,244.6666718,242.6666718,256.5299988
124,288.5499878,262.3699951,266.6799927,244.6666718,242.6666718,256.5299988,241.456665
125,262.3699951,266.6799927,244.6666718,242.6666718,256.5299988,241.456665,253.8699951
126,266.6799927,244.6666718,242.6666718,256.5299988,241.456665,253.8699951,236.6033325
127,244.6666718,242.6666718,256.5299988,241.456665,253.8699951,236.6033325,236.4733276
128,242.6666718,256.5299988,241.456665,253.8699951,236.6033325,236.4733276,221.3000031
129,256.5299988,241.456665,253.8699951,236.6033325,236.4733276,221.3000031,224.9666595
130,241.456665,253.8699951,236.6033325,236.4733276,221.3000031,224.9666595,209.386673
131,253.8699951,236.6033325,236.4733276,221.3000031,224.9666595,209.386673,219.6000061
132,236.6033325,236.4733276,221.3000031,224.9666595,209.386673,219.6000061,235.9100037
133,236.4733276,221.3000031,224.9666595,209.386673,219.6000061,235.9100037,253.2100067
134,221.3000031,224.9666595,209.386673,219.6000061,235.9100037,253.2100067,252.7533264
135,224.9666595,209.386673,219.6000061,235.9100037,253.2100067,252.7533264,246.7899933
136,209.386673,219.6000061,235.9100037,253.2100067,252.7533264,246.7899933,258.3333435
137,219.6000061,235.9100037,253.2100067,252.7533264,246.7899933,258.3333435,234.5166626
138,235.9100037,253.2100067,252.7533264,246.7899933,258.3333435,234.5166626,238.2799988
139,253.2100067,252.7533264,246.7899933,258.3333435,234.5166626,238.2799988,238.886673
140,252.7533264,246.7899933,258.3333435,234.5166626,238.2799988,238.886673,241.8666687
141,246.7899933,258.3333435,234.5166626,238.2799988,238.886673,241.8666687,239.706665
142,258.3333435,234.5166626,238.2799988,238.886673,241.8666687,239.706665,232.2299957
143,234.5166626,238.2799988,238.886673,241.8666687,239.706665,232.2299957,215.7366638
144,238.2799988,238.886673,241.8666687,239.706665,232.2299957,215.7366638,220.8899994
145,238.886673,241.8666687,239.706665,232.2299957,215.7366638,220.8899994,233.0
146,241.8666687,239.706665,232.2299957,215.7366638,220.8899994,233.0,213.1000061
147,239.706665,232.2299957,215.7366638,220.8899994,233.0,213.1000061,216.7599945
148,232.2299957,215.7366638,220.8899994,233.0,213.1000061,216.7599945,237.0366669
149,215.7366638,220.8899994,233.0,213.1000061,216.7599945,237.0366669,236.0866699
150,220.8899994,233.0,213.1000061,216.7599945,237.0366669,236.0866699,235.0700073
151,233.0,213.1000061,216.7599945,237.0366669,236.0866699,235.0700073,245.706665
152,213.1000061,216.7599945,237.0366669,236.0866699,235.0700073,245.706665,244.9199982
153,216.7599945,237.0366669,236.0866699,235.0700073,245.706665,244.9199982,232.6633301
154,237.0366669,236.0866699,235.0700073,245.706665,244.9199982,232.6633301,228.4900055
155,236.0866699,235.0700073,245.706665,244.9199982,232.6633301,228.4900055,224.4733276
156,235.0700073,245.706665,244.9199982,232.6633301,228.4900055,224.4733276,227.2633362
157,245.706665,244.9199982,232.6633301,228.4900055,224.4733276,227.2633362,233.0666656
158,244.9199982,232.6633301,228.4900055,224.4733276,227.2633362,233.0666656,231.7333374
159,232.6633301,228.4900055,224.4733276,227.2633362,233.0666656,231.7333374,244.543335
160,228.4900055,224.4733276,227.2633362,233.0666656,231.7333374,244.543335,250.7633362
161,224.4733276,227.2633362,233.0666656,231.7333374,244.543335,250.7633362,234.343338
162,227.2633362,233.0666656,231.7333374,244.543335,250.7633362,234.343338,233.0700073
163,233.0666656,231.7333374,244.543335,250.7633362,234.343338,233.0700073,237.0399933
164,231.7333374,244.543335,250.7633362,234.343338,233.0700073,237.0399933,238.3133392
165,244.543335,250.7633362,234.343338,233.0700073,237.0399933,238.3133392,240.0666656
166,250.7633362,234.343338,233.0700073,237.0399933,238.3133392,240.0666656,240.5466614
167,234.343338,233.0700073,237.0399933,238.3133392,240.0666656,240.5466614,245.5299988
168,233.0700073,237.0399933,238.3133392,240.0666656,240.5466614,245.5299988,247.5
169,237.0399933,238.3133392,240.0666656,240.5466614,245.5299988,247.5,271.706665
170,238.3133392,240.0666656,240.5466614,245.5299988,247.5,271.706665,272.2433472
171,240.0666656,240.5466614,245.5299988,247.5,271.706665,272.2433472,268.4333191
172,240.5466614,245.5299988,247.5,271.706665,272.2433472,268.4333191,258.8599854
173,245.5299988,247.5,271.706665,272.2433472,268.4333191,258.8599854,274.8200073
174,247.5,271.706665,272.2433472,268.4333191,258.8599854,274.8200073,280.8999939
175,271.706665,272.2433472,268.4333191,258.8599854,274.8200073,280.8999939,297.1499939
176,272.2433472,268.4333191,258.8599854,274.8200073,280.8999939,297.1499939,297.2766724
177,268.4333191,258.8599854,274.8200073,280.8999939,297.1499939,297.2766724,300.5866699
178,258.8599854,274.8200073,280.8999939,297.1499939,297.2766724,300.5866699,307.3966675
179,274.8200073,280.8999939,297.1499939,297.2766724,300.5866699,307.3966675,308.6333313
180,280.8999939,297.1499939,297.2766724,300.5866699,307.3966675,308.6333313,288.1700134
181,297.1499939,297.2766724,300.5866699,307.3966675,308.6333313,288.1700134,290.4233398
182,297.2766724,300.5866699,307.3966675,308.6333313,288.1700134,290.4233398,283.3333435
183,300.5866699,307.3966675,308.6333313,288.1700134,290.4233398,283.3333435,294.3566589
184,307.3966675,308.6333313,288.1700134,290.4233398,283.3333435,294.3566589,286.6300049
185,308.6333313,288.1700134,290.4233398,283.3333435,294.3566589,286.6300049,300.0299988
186,288.1700134,290.4233398,283.3333435,294.3566589,286.6300049,300.0299988,309.3200073
187,290.4233398,283.3333435,294.3566589,286.6300049,300.0299988,309.3200073,306.563324
188,283.3333435,294.3566589,286.6300049,300.0299988,309.3200073,306.563324,303.9966736
189,294.3566589,286.6300049,300.0299988,309.3200073,306.563324,303.9966736,302.8699951
190,286.6300049,300.0299988,309.3200073,306.563324,303.9966736,302.8699951,296.6666565
191,300.0299988,309.3200073,306.563324,303.9966736,302.8699951,296.6666565,289.9133301
192,309.3200073,306.563324,303.9966736,302.8699951,296.6666565,289.9133301,296.4533386
193,306.563324,303.9966736,302.8699951,296.6666565,289.9133301,296.4533386,297.0966797
194,303.9966736,302.8699951,296.6666565,289.9133301,296.4533386,297.0966797,296.0700073
195,302.8699951,296.6666565,289.9133301,296.4533386,297.0966797,296.0700073,288.0899963
196,296.6666565,289.9133301,296.4533386,297.0966797,296.0700073,288.0899963,284.8200073
197,289.9133301,296.4533386,297.0966797,296.0700073,288.0899963,284.8200073,277.7000122
198,296.4533386,297.0966797,296.0700073,288.0899963,284.8200073,277.7000122,275.6099854
199,297.0966797,296.0700073,288.0899963,284.8200073,277.7000122,275.6099854,277.1600037
200,296.0700073,288.0899963,284.8200073,277.7000122,275.6099854,277.1600037,270.2099915
201,288.0899963,284.8200073,277.7000122,275.6099854,277.1600037,270.2099915,274.4200134
202,284.8200073,277.7000122,275.6099854,277.1600037,270.2099915,274.4200134,283.7000122
203,277.7000122,275.6099854,277.1600037,270.2099915,274.4200134,283.7000122,289.2600098
204,275.6099854,277.1600037,270.2099915,274.4200134,283.7000122,289.2600098,299.6799927
205,277.1600037,270.2099915,274.4200134,283.7000122,289.2600098,299.6799927,304.4200134
206,270.2099915,274.4200134,283.7000122,289.2600098,299.6799927,304.4200134,292.1300049
207,274.4200134,283.7000122,289.2600098,299.6799927,304.4200134,292.1300049,302.6099854
208,283.7000122,289.2600098,299.6799927,304.4200134,292.1300049,302.6099854,303.75
209,289.2600098,299.6799927,304.4200134,292.1300049,302.6099854,303.75,303.3500061
210,299.6799927,304.4200134,292.1300049,302.6099854,303.75,303.3500061,309.0700073
211,304.4200134,292.1300049,302.6099854,303.75,303.3500061,309.0700073,308.730011
212,292.1300049,302.6099854,303.75,303.3500061,309.0700073,308.730011,300.7999878
213,302.6099854,303.75,303.3500061,309.0700073,308.730011,300.7999878,288.5899963
214,303.75,303.3500061,309.0700073,308.730011,300.7999878,288.5899963,275.3299866
215,303.3500061,309.0700073,308.730011,300.7999878,288.5899963,275.3299866,276.0100098
216,309.0700073,308.730011,300.7999878,288.5899963,275.3299866,276.0100098,282.9400024
217,308.730011,300.7999878,288.5899963,275.3299866,276.0100098,282.9400024,287.8099976
218,300.7999878,288.5899963,275.3299866,276.0100098,282.9400024,287.8099976,268.2099915
219,288.5899963,275.3299866,276.0100098,282.9400024,287.8099976,268.2099915,265.25
220,275.3299866,276.0100098,282.9400024,287.8099976,268.2099915,265.25,242.3999939
221,276.0100098,282.9400024,287.8099976,268.2099915,265.25,242.3999939,249.4400024
222,282.9400024,287.8099976,268.2099915,265.25,242.3999939,249.4400024,240.8099976
223,287.8099976,268.2099915,265.25,242.3999939,249.4400024,240.8099976,238.1300049
224,268.2099915,265.25,242.3999939,249.4400024,240.8099976,238.1300049,223.0700073
225,265.25,242.3999939,249.4400024,240.8099976,238.1300049,223.0700073,222.9600067
226,242.3999939,249.4400024,240.8099976,238.1300049,223.0700073,222.9600067,216.5
227,249.4400024,240.8099976,238.1300049,223.0700073,222.9600067,216.5,217.2400055
228,240.8099976,238.1300049,223.0700073,222.9600067,216.5,217.2400055,221.7200012
229,238.1300049,223.0700073,222.9600067,216.5,217.2400055,221.7200012,204.9900055
230,223.0700073,222.9600067,216.5,217.2400055,221.7200012,204.9900055,219.3500061
231,222.9600067,216.5,217.2400055,221.7200012,204.9900055,219.3500061,220.1900024
232,216.5,217.2400055,221.7200012,204.9900055,219.3500061,220.1900024,222.0399933
233,217.2400055,221.7200012,204.9900055,219.3500061,220.1900024,222.0399933,207.2799988
234,221.7200012,204.9900055,219.3500061,220.1900024,222.0399933,207.2799988,214.4400024
235,204.9900055,219.3500061,220.1900024,222.0399933,207.2799988,214.4400024,211.25
236,219.3500061,220.1900024,222.0399933,207.2799988,214.4400024,211.25,222.4199982
237,220.1900024,222.0399933,207.2799988,214.4400024,211.25,222.4199982,224.6399994
238,222.0399933,207.2799988,214.4400024,211.25,222.4199982,224.6399994,225.0899963
239,207.2799988,214.4400024,211.25,222.4199982,224.6399994,225.0899963,228.5200043
240,214.4400024,211.25,222.4199982,224.6399994,225.0899963,228.5200043,227.5399933
241,211.25,222.4199982,224.6399994,225.0899963,228.5200043,227.5399933,227.8200073
242,222.4199982,224.6399994,225.0899963,228.5200043,227.5399933,227.8200073,214.9799957
243,224.6399994,225.0899963,228.5200043,227.5399933,227.8200073,214.9799957,215.3099976
244,225.0899963,228.5200043,227.5399933,227.8200073,214.9799957,215.3099976,207.4700012
245,228.5200043,227.5399933,227.8200073,214.9799957,215.3099976,207.4700012,197.0800018
246,227.5399933,227.8200073,214.9799957,215.3099976,207.4700012,197.0800018,191.3000031
247,227.8200073,214.9799957,215.3099976,207.4700012,197.0800018,191.3000031,177.5899963
248,214.9799957,215.3099976,207.4700012,197.0800018,191.3000031,177.5899963,190.7200012
249,215.3099976,207.4700012,197.0800018,191.3000031,177.5899963,190.7200012,195.9700012
250,207.4700012,197.0800018,191.3000031,177.5899963,190.7200012,195.9700012,190.9499969
251,197.0800018,191.3000031,177.5899963,190.7200012,195.9700012,190.9499969,194.4199982
252,191.3000031,177.5899963,190.7200012,195.9700012,190.9499969,194.4199982,186.9199982
253,177.5899963,190.7200012,195.9700012,190.9499969,194.4199982,186.9199982,183.1699982
254,190.7200012,195.9700012,190.9499969,194.4199982,186.9199982,183.1699982,180.1900024
255,195.9700012,190.9499969,194.4199982,186.9199982,183.1699982,180.1900024,167.8699951
256,190.9499969,194.4199982,186.9199982,183.1699982,180.1900024,167.8699951,169.9100037
257,194.4199982,186.9199982,183.1699982,180.1900024,167.8699951,169.9100037,183.1999969
258,186.9199982,183.1699982,180.1900024,167.8699951,169.9100037,183.1999969,182.8600006
259,183.1699982,180.1900024,167.8699951,169.9100037,183.1999969,182.8600006,182.9199982
260,180.1900024,167.8699951,169.9100037,183.1999969,182.8600006,182.9199982,180.8300018
261,167.8699951,169.9100037,183.1999969,182.8600006,182.9199982,180.8300018,194.6999969
262,169.9100037,183.1999969,182.8600006,182.9199982,180.8300018,194.6999969,194.6999969
263,183.1999969,182.8600006,182.9199982,180.8300018,194.6999969,194.6999969,194.8600006
264,182.8600006,182.9199982,180.8300018,194.6999969,194.6999969,194.8600006,182.4499969
265,182.9199982,180.8300018,194.6999969,194.6999969,194.8600006,182.4499969,179.8200073
266,180.8300018,194.6999969,194.6999969,194.8600006,182.4499969,179.8200073,174.0399933
267,194.6999969,194.6999969,194.8600006,182.4499969,179.8200073,174.0399933,173.4400024
268,194.6999969,194.8600006,182.4499969,179.8200073,174.0399933,173.4400024,179.0500031
269,194.8600006,182.4499969,179.8200073,174.0399933,173.4400024,179.0500031,167.8200073
270,182.4499969,179.8200073,174.0399933,173.4400024,179.0500031,167.8200073,160.9499969
271,179.8200073,174.0399933,173.4400024,179.0500031,167.8200073,160.9499969,156.8000031
272,174.0399933,173.4400024,179.0500031,167.8200073,160.9499969,156.8000031,157.6699982
273,173.4400024,179.0500031,167.8200073,160.9499969,156.8000031,157.6699982,150.2299957
274,179.0500031,167.8200073,160.9499969,156.8000031,157.6699982,150.2299957,149.8699951
275,167.8200073,160.9499969,156.8000031,157.6699982,150.2299957,149.8699951,137.8000031
276,160.9499969,156.8000031,157.6699982,150.2299957,149.8699951,137.8000031,137.5700073
277,156.8000031,157.6699982,150.2299957,149.8699951,137.8000031,137.5700073,125.3499985
278,157.6699982,150.2299957,149.8699951,137.8000031,137.5700073,125.3499985,123.1500015
279,150.2299957,149.8699951,137.8000031,137.5700073,125.3499985,123.1500015,109.0999985
280,149.8699951,137.8000031,137.5700073,125.3499985,123.1500015,109.0999985,112.7099991
281,137.8000031,137.5700073,125.3499985,123.1500015,109.0999985,112.7099991,121.8199997
282,137.5700073,125.3499985,123.1500015,109.0999985,112.7099991,121.8199997,123.1800003
283,125.3499985,123.1500015,109.0999985,112.7099991,121.8199997,123.1800003,108.0999985
284,123.1500015,109.0999985,112.7099991,121.8199997,123.1800003,108.0999985,113.6399994
285,109.0999985,112.7099991,121.8199997,123.1800003,108.0999985,113.6399994,110.3399963
286,112.7099991,121.8199997,123.1800003,108.0999985,113.6399994,110.3399963,113.0599976
287,121.8199997,123.1800003,108.0999985,113.6399994,110.3399963,113.0599976,119.7699966
288,123.1800003,108.0999985,113.6399994,110.3399963,113.0599976,119.7699966,118.8499985
289,108.0999985,113.6399994,110.3399963,113.0599976,119.7699966,118.8499985,123.2200012
290,113.6399994,110.3399963,113.0599976,119.7699966,118.8499985,123.2200012,123.5599976
291,110.3399963,113.0599976,119.7699966,118.8499985,123.2200012,123.5599976,122.4000015
292,113.0599976,119.7699966,118.8499985,123.2200012,123.5599976,122.4000015,131.4900055
293,119.7699966,118.8499985,123.2200012,123.5599976,122.4000015,131.4900055,128.7799988
294,118.8499985,123.2200012,123.5599976,122.4000015,131.4900055,128.7799988,127.1699982
295,123.2200012,123.5599976,122.4000015,131.4900055,128.7799988,127.1699982,133.4199982
296,123.5599976,122.4000015,131.4900055,128.7799988,127.1699982,133.4199982,143.75
297,122.4000015,131.4900055,128.7799988,127.1699982,133.4199982,143.75,143.8899994
298,131.4900055,128.7799988,127.1699982,133.4199982,143.75,143.8899994,144.4299927
299,128.7799988,127.1699982,133.4199982,143.75,143.8899994,144.4299927,160.2700043
300,127.1699982,133.4199982,143.75,143.8899994,144.4299927,160.2700043,177.8999939
301,133.4199982,143.75,143.8899994,144.4299927,160.2700043,177.8999939,166.6600037
302,143.75,143.8899994,144.4299927,160.2700043,177.8999939,166.6600037,173.2200012
303,143.8899994,144.4299927,160.2700043,177.8999939,166.6600037,173.2200012,181.4100037
304,144.4299927,160.2700043,177.8999939,166.6600037,173.2200012,181.4100037,188.2700043
305,160.2700043,177.8999939,166.6600037,173.2200012,181.4100037,188.2700043,189.9799957
306,177.8999939,166.6600037,173.2200012,181.4100037,188.2700043,189.9799957,194.7599945
307,166.6600037,173.2200012,181.4100037,188.2700043,189.9799957,194.7599945,196.8099976
308,173.2200012,181.4100037,188.2700043,189.9799957,194.7599945,196.8099976,201.2899933
309,181.4100037,188.2700043,189.9799957,194.7599945,196.8099976,201.2899933,207.3200073
310,188.2700043,189.9799957,194.7599945,196.8099976,201.2899933,207.3200073,196.8899994
311,189.9799957,194.7599945,196.8099976,201.2899933,207.3200073,196.8899994,194.6399994
312,194.7599945,196.8099976,201.2899933,207.3200073,196.8899994,194.6399994,209.25
313,196.8099976,201.2899933,207.3200073,196.8899994,194.6399994,209.25,214.2400055
314,201.2899933,207.3200073,196.8899994,194.6399994,209.25,214.2400055,202.0399933
315,207.3200073,196.8899994,194.6399994,209.25,214.2400055,202.0399933,208.3099976
316,196.8899994,194.6399994,209.25,214.2400055,202.0399933,208.3099976,197.3699951
317,194.6399994,209.25,214.2400055,202.0399933,208.3099976,197.3699951,200.8600006
318,209.25,214.2400055,202.0399933,208.3099976,197.3699951,200.8600006,202.0700073
319,214.2400055,202.0399933,208.3099976,197.3699951,200.8600006,202.0700073,196.8800049
320,202.0399933,208.3099976,197.3699951,200.8600006,202.0700073,196.8800049,207.6300049
321,208.3099976,197.3699951,200.8600006,202.0700073,196.8800049,207.6300049,205.7100067
322,197.3699951,200.8600006,202.0700073,196.8800049,207.6300049,205.7100067,202.7700043
